Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Tajikistan,TJK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178726964,-4.539036082,9.982411596,-9.202798633,-3.02147591,-9.487999076,-30.35976402,-17.50385706,-22.65605186,-14.23048682,-18.31943001,0.466665814,4.689351887,3.165499793,7.008089675,7.483376811,8.691575719,8.884446444,8.156355511,4.632585119,4.985920392,5.748564578,5.783786454,1.793947599,4.246574671,5.03035521,4.960764487,4.751312028,4.055432388,3.341935194,4.225688617,4.503051615,5.040593209,4.890989718,2.051166804,7.011573661,5.71622455,6.136281811,6.34141937
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.697557686,-6.950474205,31.85273725,-6.963774897,-16.88010333,-0.707955773,-18.99246974,-8.850498273,4.882812156,-12.88958214,5.308479159,14.38215012,3.386070156,2.274291264,-1.719936862,1.264542376,3.0048865,10.92730577,8.928353667,9.006266459,12.53298648,4.026049182,6.987016347,12.29716785,8.706658858,7.773197361,7.831900526,4.092918327,3.790962007,4.093747822,3.831024848,3.981191127,3.675797612,4.071655307,4.170796844,4.362431359,0.489419163
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.18693691,1.322563634,-0.912003839,4.336766555,2.726051517,2.090709687,1.554633488,4.413099442,4.071745558,3.892943202,4.274313142,4.67300256,5.53701319,3.950870616,1.235791577,2.965738873,2.349116266,2.002854547,5.004020471,4.516924094,-1.288941524,-2.509803407,-4.568228841,1.497793195,1.001258059,1.418405607,1.3078453,-1.59369281,-0.31446515,-2.131283564,1.377664035,0.953162462,2.866996917,3.502642516,-1.006204201,2.198269694,3.754884346,1.305600326,-1.104043436,2.055256397,-1.193114248,-0.93820396,1.193099482,4.010773567,2.754827866,3.971400364,4.101587982,2.594210657,-3.446073223,5.491683707,3.428008729,1.52329136,1.754317094,0.339134757,-0.648379551,-1.307481875,1.026813183,0.775304939,-0.157612437,-7.209038764,6.634973749,3.35208962,1.612152634,1.516263891
Timor-Leste,TLS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.163213681,7.551955537,7.237259541,4.198214719,3.774689137,5.061294501,1.176342643,-4.63535853,-27.11364723,77.08956854,6.730839567,-13.80414065,-6.206340595,-0.917951799,0.895481907,-6.893258913,7.160937744,8.423353109,7.405405459,6.721192805,3.522138571,2.580434513,0.985677294,2.421062989,0.504814158,1.065902397,-4.991678385,-1.900888948,21.04175768,29.4633006,3.436746752,-21.65318262,-19.01145113,-3.331032232
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.142543724,0.01733537,8.35065539,7.301415388,9.281760819,4.295123801,4.645435191,9.351710955,7.989929476,5.730717033,2.729194198,8.898976547,2.586642087,4.426791155,0.172234113,11.79896119,-1.273716959,-4.721155475,-3.466622755,-6.227987483,-4.447403954,7.574413278,1.553610852,-2.949164684,1.148636576,-4.772567476,-1.995692851,-1.152033514,-0.129117373,6.754080615,-1.580073207,2.121140689,-1.135803645,-0.247022033,0.457382112,3.514626163,1.02149134,2.945098446,1.811508723,3.533283818,0.691884236,1.081995898,0.513730967,5.212768904,2.555661896,3.069994441,3.547212158,1.226192542,0.549259272,2.583467788,-2.508679332,1.488475232,-0.816467711,0.548417697,-0.620743186,3.831689231,1.637516912,0.777894437,-0.568460333,-4.479209905,2.686848856,2.433132539,1.123899697,0.428600619
Tonga,TON,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.665365953,1.963670869,1.746698044,6.564988598,2.091570923,2.602487905,-2.469773722,-0.048402097,-2.335895975,6.207226292,0.124681394,3.654116738,4.886510733,6.165626314,0.043008968,-0.994486484,1.572206247,1.642808908,3.116478163,0.892102644,3.840091333,-0.513275015,-2.53428308,-1.221716621,-2.701550262,-2.896577176,4.574767362,-5.291126648,0.639458309,6.535066538,1.023066196,0.752077132,2.439219913,1.60361126,7.175514087,3.366885518,0.48629922,-0.304760032,1.749694063,0.566202693,-1.893219858,2.518465132,
South Asia (IDA & IBRD),TSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.508922028,0.815664086,2.410222228,5.22879305,-4.107853327,-1.585366312,3.860625288,1.924212826,3.516218974,2.771565191,-1.512119061,-4.244040214,1.021240968,-0.06657402,4.796231898,-0.184388212,4.111968781,3.420702305,-5.772494555,3.38675573,3.696189023,0.946561323,4.172165639,1.692435267,2.663515673,2.328799975,1.516791398,6.144259717,3.179442574,3.323287311,-0.61911186,3.216871598,2.668199617,4.237755829,5.07850992,4.97363938,2.192863654,3.959069732,6.171586014,2.158410919,2.667613945,1.956756176,5.672662978,5.793875331,5.971282611,6.293080202,6.002067292,2.075104711,5.933981489,6.727058482,4.053674353,4.279301925,4.952171583,5.962825507,6.461739174,6.737337299,5.60196772,5.279340855,3.041009511,-5.90537298,8.330281926,6.241736558,7.554168702,5.287342508
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.294144888,3.440175751,3.640693764,2.374378002,2.045601461,-0.572985181,-3.306240697,0.433318314,6.149231229,4.984759466,4.865387907,0.225065179,1.467415162,4.566393607,-3.017257949,2.248513652,-0.05877165,-3.022593493,0.84244917,0.748087822,-3.731973041,-4.18718041,-5.397145844,-0.645451605,-0.897101011,-1.006805284,0.011631989,1.507772827,-0.514768335,-0.469686901,-2.305838203,-3.085178964,-3.598502625,-1.639395598,0.588241053,2.344552402,1.370958813,-0.180474732,-0.498658447,0.754168198,1.449783145,3.538583548,1.308932933,3.793303149,3.1946949,3.183578983,3.275797215,2.322192641,0.332193915,3.132130582,1.630745922,0.498780273,2.256133432,1.989230562,0.22757167,-1.38523306,-0.154037047,0.084598167,0.053948005,-4.484212007,1.70511279,1.201927226,0.075734468,0.932461474
Trinidad and Tobago,TTO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,11.63238668,0.752266671,3.648659984,5.7254924,-0.983106191,2.455365054,0.604197669,3.848330468,1.505088958,2.409508408,-0.079731092,4.49462472,0.37761915,2.519934536,0.253836342,5.123666638,7.783182157,8.625300982,2.265698885,9.0027373,3.343801635,2.642352276,-11.27474523,-6.75126186,-5.280775453,-4.545970915,-5.678158087,-4.912107328,-1.75092763,0.649239419,2.298485727,9.270273706,-1.351145483,2.934124957,3.262637779,6.660210283,7.11872871,7.762367648,7.656465692,6.491014874,3.713286141,7.414533701,13.86840375,7.414786535,10.38396535,12.90714593,4.332681053,2.96516094,-4.502582082,2.726674098,-1.068038127,6.136650252,2.931168535,3.326473338,-0.883382741,-7.69261764,-5.010687067,-1.172015931,0.118832281,-9.085425453,-0.972348852,1.211960579,1.300654923,1.589464393
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,-5.744357871,-11.90337099,-6.007935325,-4.06477765,1.433441785,-2.124535678,7.718910887,2.135805552,2.085239986,7.823076892,14.79947594,-3.178716223,5.271863238,4.319260738,5.039492515,0.741174867,3.851594318,4.140709027,4.983336289,3.139575128,-2.659367637,2.527700117,3.313939722,2.941610343,-3.915876988,4.103195222,-2.242562703,-0.465310453,5.708363714,1.73746449,5.562267754,0.166338941,1.341725476,0.756163866,5.610852975,4.021398324,3.461598264,4.799283718,3.541459742,2.694733173,0.287760874,3.661605932,5.247947469,2.585340811,4.319074829,5.735679385,3.239830583,1.998124232,1.868356354,-3.126897864,3.046573125,1.218996687,1.874864311,-0.165531728,0.008690129,1.168783738,1.621700759,0.650532998,-9.764029659,4.088141749,2.074255953,-0.625809734,0.717656173
Turkiye,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.585984916,2.759207423,6.188710699,2.730123124,0.273548787,8.422404355,2.048103094,4.11398596,1.562306662,0.83657949,3.090214124,4.877522395,0.901130367,3.281701013,4.973641958,8.228602723,1.295387845,-0.525036952,-2.555624161,-4.377370723,2.791317869,1.372769974,2.532861133,4.286795121,1.95228451,4.757908998,7.277130212,0.297547034,-1.656387392,7.239620322,-1.036294239,3.260174067,5.810130709,-6.311169353,6.126979545,5.773538493,6.034109127,0.987948285,-4.547472986,5.570074624,-6.915473159,5.171807671,4.54245413,8.577987515,7.833768914,5.855088766,4.874674696,-0.452853692,-6.127857401,6.792082326,9.579863958,3.461212425,7.101319543,3.53349204,4.678595993,1.94225846,6.116958888,1.628175853,-0.612629741,0.876219398,10.42940607,4.499458772,4.684874384,2.951523652
Tuvalu,TUV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-1.964554635,-2.070581518,-1.740610104,-4.059307128,-6.256472617,-5.288800234,-7.801460664,-5.656474774,-3.54406147,-3.094510996,0.419055248,-17.52146224,7.224761895,5.924288661,-3.591966219,20.03443264,10.19172707,17.24805083,-3.577852736,13.59251103,2.100537064,1.537763569,3.106906116,9.313141828,-5.751723044,-6.58547613,9.324558999,14.87789245,-2.030343635,-1.468542068,-0.438138953,9.102695427,-5.05818777,-3.477393124,-5.840625146,1.257349089,5.816987962,5.230113361,-7.504660166,-3.631681427,5.173300725,-3.506143242,3.712310739,0.154770575,10.62817355,5.979388562,3.023363136,2.500082604,15.6508251,-2.599582289,3.851403702,2.712619258,5.714880754,
Tanzania,TZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.705543798,5.977402695,3.192379727,2.398315713,1.244885098,8.276356691,2.300080879,2.895385496,-0.180957707,-48.24329624,0.340962028,3.358272601,2.43676824,-1.505673201,0.273193791,-0.38428277,-3.506140207,-1.457454863,-0.88876844,-0.45788368,-3.95231796,-3.361813083,-3.606841905,1.316930011,-2.002288112,2.065383258,1.436749314,4.058657662,1.041904022,4.29914683,-0.476012505,-1.889800121,-1.913632891,-2.253896067,0.36844721,2.651689807,1.459027936,1.020638939,2.099949475,1.599426585,3.250579618,4.363687275,3.893442537,4.631631104,4.540186498,3.595549271,3.834933117,2.873538987,2.709365897,3.67041498,4.704850043,1.538920327,3.627227942,3.511479463,2.77038212,3.304006659,3.270742717,2.208610067,2.71005882,-0.998987837,1.254017611,1.542997924,2.080992431,2.553848269
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,3.155199651,-2.976623232,-5.98381523,-2.490968897,0.791137639,4.873141653,2.984165912,3.085376251,2.147207444,-0.045235517,4.648805501,2.892053482,8.518090255,6.165023226,2.096964135,1.831322764,4.609035734,-0.050611274,2.014737627,5.380390553,3.163140555,3.65117761,3.257139546,7.588577526,5.270375754,5.554503856,3.705921591,2.573084633,6.23090994,0.865151268,0.656669464,2.049484593,2.004299431,1.357433129,-0.406390813,2.753003825,2.889586902,-0.423922683,0.258075577,1.489270851,2.427594598,3.253613878
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.151788684,3.487032109,-6.590415636,-8.904518693,-10.16296916,-14.24335461,-22.49414669,-11.50247384,-9.227956038,-2.161110953,-1.107180936,0.605336123,6.797065494,9.7965755,6.269264831,10.3374845,12.57739316,3.924534289,8.269613045,8.712272964,2.775509046,-14.78072012,4.467825135,5.782622065,0.364275558,0.226082936,-5.088468796,-9.276866638,2.94151229,2.860278697,4.099379754,3.872846983,-3.084585764,4.410508833,-22.7456813,15.44802199,2.531181661
Upper middle income,UMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.142829119,1.484401379,1.886465769,6.139466236,5.127208098,3.498833725,1.197518066,4.266974398,5.586706984,5.639125359,3.961012129,5.150189732,5.307161178,4.092923708,2.478759969,4.591887849,2.508495496,1.998261254,3.783195253,2.905876183,0.133271875,1.253805573,-0.350660286,3.616826836,2.950246562,1.877863245,3.088248833,1.596171045,1.221879167,1.06819464,1.567930623,3.085508958,4.544312122,4.246649695,3.204000809,4.992553893,4.887322226,1.852680195,2.158702393,4.951196643,2.461019624,3.928102073,5.022969315,6.950136161,6.650663476,7.727275221,8.610433924,5.463684311,2.703578683,7.673750065,6.043209974,4.823111891,4.701838761,4.086595992,3.65588427,3.735028292,4.501942809,4.155651464,3.471774296,-0.932308951,7.2691257,3.162892534,4.36127094,3.833231212
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.209416674,-2.760756162,-0.99275217,1.304832481,-0.009221439,2.055045004,-4.525350928,1.062994169,5.125588681,1.715981526,-0.808127209,-1.850524968,-0.272241256,2.289245236,5.418147011,3.249898213,0.825379274,4.788573318,5.686598779,5.411343554,1.172513965,-10.12927394,-10.67325596,-1.594021324,0.977235887,8.242662447,7.38938187,0.88338973,0.504600329,-0.288978937,2.943544434,7.335226977,2.11624611,6.723808888,-1.960717627,5.022000774,7.974492892,4.004730001,-1.966883896,-2.29597375,-4.080389786,-7.861902406,0.734039112,4.941410165,7.37434772,3.980380827,6.358927544,6.948172257,3.994261466,7.527646178,4.901505614,3.271960829,4.32675422,2.900530202,0.022574556,1.350780377,1.465490735,-0.015101127,0.848968097,-7.405352345,5.915101985,4.664391249,0.826336249,3.153710745
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.879102266,4.509853645,2.86616828,4.303809752,5.17532863,5.371360677,1.62998964,3.872191078,2.119628485,-0.975761765,1.994978951,4.134727646,4.642113354,-1.445132895,-1.18474294,4.391358483,3.577179816,4.422887166,2.033731709,-1.209324077,1.536302416,-2.734694903,3.631858034,6.311989224,3.250576261,2.510894961,2.534042346,3.235337926,2.697760215,0.741486719,-1.434247578,2.096668635,1.405723186,2.761108967,1.468929169,2.572464,3.19716561,3.272229839,3.591980374,2.925862547,-0.03873193,0.761236857,1.915882477,2.891110915,2.534110705,1.798198746,1.038343823,-0.828888121,-3.426831941,1.829923699,0.762796403,1.475705969,1.348162527,1.710945439,2.127411382,1.02266589,1.750140952,2.3644425,2.056765899,-2.561807384,5.88834104,1.923861729,2.035599877,1.797350443
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.163109939,0.425647011,-0.82159019,-2.855717954,-13.35822154,-4.534401089,-7.206021854,-2.864470692,-0.191816644,3.397977063,2.67523588,2.846554665,2.532002822,2.904964585,2.705759739,2.970712202,6.135922866,5.620586953,6.074751462,7.948870306,7.368565239,6.331691024,5.905900269,5.892334203,5.496719098,5.628259431,5.10953748,5.383455909,4.119844566,2.641277162,3.751768451,4.864861407,-0.31655616,5.9609061,3.891995112,4.164676153,4.421798003
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.723283972,2.070547217,-7.628108866,2.253564065,-0.42207444,-1.222135315,-10.56533309,5.379236296,1.849095345,9.700333204,2.002911146,24.65025034,-11.91293576,-9.612810954,-8.373521179,9.493343182,12.33910845,8.948601891,2.679867597,1.720205847,3.757661713,3.593465729,1.337576148,5.746016574,5.377907708,4.850847309,-0.219401447,13.3974089,0.846053659,3.646194612,0.766079149,6.10658039,4.041739199,-1.407665917,7.643675748,1.223442465,3.485024541,4.054327133,2.54179354,1.478801275,1.787674921,5.485251176,6.885593513,4.397050006,2.839451911,7.413397957,3.770422614,0.859512862,-0.914124585,-3.99351095,-0.051811853,1.739453798,3.031957081,1.815188136,3.335707171,4.744274537,2.107470818,3.900316717,1.401936571,-3.676188032,2.773421663,3.914128696,6.077931115,4.793047802
"Venezuela, RB",VEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.417607563,4.80288763,0.380076593,7.411991268,0.724945031,-1.801553576,-0.478522034,3.935592597,-2.420423231,4.424975707,-1.573624884,-1.715469627,3.978722923,-0.887407682,-0.066557354,4.636811581,3.231946097,-0.562866172,-2.074031855,-7.07519951,-3.088087632,-4.710754303,-6.323373446,-1.221610202,-2.403667894,3.764310794,0.927054412,3.151825216,-10.82812395,3.900677742,7.147339549,3.630829513,-1.958847954,-4.46506899,1.756674328,-2.260158382,4.211607037,-1.701734468,-7.788239688,1.741802637,1.518340926,-10.48874552,-9.38351089,16.27420418,8.485311698,8.100929101,7.083191552,3.760502878,-4.511403082,-2.770232515,2.848177553,4.308523269,0.128922904,-4.980411379,,,,,,,,,,
British Virgin Islands,VGB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.392409019,3.323031122,3.497713552,3.585222912,4.041316111,1.162598335,-6.600820338,0.640017046,-8.147450692,-14.73218495,-6.157647384,-1.62976238,-0.267922316,1.786070569,-0.517853882,2.144901825,3.228630685,-1.264124946,4.078869901,-0.883383819,,
Viet Nam,VNM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,1.425069011,0.598118658,1.501859836,3.029446573,5.181784957,2.923307849,3.763394099,6.467786136,6.013282932,6.891203436,7.722837974,7.686226211,6.592399576,4.257661927,3.416948167,5.587929504,5.082401005,5.237176923,5.835561007,6.498787408,6.553397114,5.572397499,5.252312133,3.74838604,3.832374596,5.212276836,5.19449778,4.276305071,4.314988804,5.137840994,5.668964785,5.354270972,5.617878651,6.280958282,6.324648866,1.915814348,1.666516042,7.725699088,4.361949576,6.417285432
Vanuatu,VUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-13.40683166,2.092655915,-0.367503627,0.548157848,6.89313734,-1.514196979,-2.662382602,-5.34800638,-4.18555172,-1.025512286,8.927126838,0.61299794,0.07035439,-1.699820073,6.509287799,-1.306363758,0.067777144,2.675021254,-0.915191996,-1.721283583,3.517801811,-5.799608774,-7.537105175,1.751597447,1.477573661,2.782615363,5.867261011,0.387169374,2.985354816,0.453966271,-1.085938085,0.925978796,-1.185214135,-1.746960505,0.30549266,1.676021065,1.195138027,2.005798957,0.464610871,0.862982514,-7.177430786,-3.808557112,2.774357049,-3.24062172,1.630209766
World,WLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.649630692,3.484287753,2.802885137,4.356568146,3.474094658,3.284718695,1.71635582,3.813599562,3.812122843,1.612094571,2.107331066,3.515571836,4.321077161,-0.021160625,-1.283847112,3.310653942,2.201535999,2.351469304,2.354318136,0.104032412,0.150961004,-1.449072402,0.803858488,2.851889986,1.898458609,1.416208289,1.911162828,2.710085161,1.922242965,0.947929812,-0.45893453,0.379584095,0.243261236,1.775213214,1.566891506,2.058066518,2.448460078,1.383303051,2.158436429,3.125778169,0.680241704,0.99800906,1.787001269,3.14900656,2.724309907,3.151435771,3.077571165,0.788423585,-2.547656185,3.262929491,2.095364779,1.421483406,1.628723449,1.911364204,1.919884688,1.623044819,2.292239787,2.18571528,1.642949456,-3.798581546,5.535672305,2.460403308,1.991415805,1.889469191
Samoa,WSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,11.83832842,0.15701917,5.843204158,-12.42201396,-6.259048338,6.69949634,-2.414934394,5.182068131,9.882950326,-7.015135331,-9.773678102,-1.439994572,0.292480478,1.237763305,3.886486116,5.370693211,0.123502242,-1.843331041,3.447996188,-4.576374054,-2.488065596,-0.764226258,3.225491452,-3.321610589,5.810824098,6.265880046,-0.193253145,1.41916707,1.408876088,4.277450708,6.521819544,4.904547374,4.668494152,2.633950603,6.223432884,1.73439137,-0.06980923,2.818546532,-1.271854672,5.294516646,2.947725999,-4.606633499,-0.786395615,-0.230248575,2.952269413,7.072761141,0.460419454,-1.647207656,3.357449603,-4.09773046,-7.876431948,-5.95822542,8.501973313,8.74178266
Kosovo,XKX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.396367017,5.288314827,6.12959203,0.857974395,4.703870841,3.652730273,7.36815112,6.207616502,4.038388799,3.057529313,5.236696763,-5.406901843,10.99814005,5.339097617,9.351075229,15.03254942
"Yemen, Rep.",YEM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.298600984,4.170120142,0.16354826,2.854425565,1.939324875,1.171230544,1.929696328,2.71904692,0.593963695,2.96401092,0.714060019,0.897556694,0.743278419,0.96676706,2.372031853,-0.129375631,0.045109909,0.37097863,0.598210144,4.374497208,-15.33668753,-0.670663095,1.67911232,-3.204717053,-30.15075509,-12.05537438,-7.888612016,-2.186490193,,,,,,
